,koi_disposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,ra,dec
3182,1,1.0,0.852,0.042,-0.587,2.0,0.40898232202580026,0.5852713178294573,0.26100969153722,0.11566312386972921
3184,1,1.0,0.422,0.034,-0.358,1.0,0.4166268514094601,0.5775193798449613,0.34690710534196434,0.3688268567066961
3185,1,0.997,0.209,0.246,-0.209,3.0,0.40898232202580026,0.5852713178294573,0.26100969153722,0.11566312386972921
3187,1,1.0,0.752,0.047,-0.51,2.0,0.3860487338748208,0.6085271317829457,0.4781743638371392,0.41652648416918847
3190,1,1.0,0.813,0.067,-0.566,1.0,0.6000955566172957,0.32558139534883723,0.7931258036887385,0.45751041133920367
3191,1,1.0,0.819,0.009,-0.582,2.0,0.6000955566172957,0.32558139534883723,0.7931258036887385,0.45751041133920367
3193,1,1.0,0.429,0.042,-0.399,2.0,0.39369326325848064,0.5581395348837209,0.1989505996606642,0.32343090188799994
3194,1,1.0,0.022,0.315,-0.022,1.0,0.30960344003822265,0.686046511627907,0.7695133645781276,0.3314931479742689
3196,1,1.0,0.103,0.302,-0.103,2.0,0.30960344003822265,0.686046511627907,0.7695133645781276,0.3314931479742689
3198,1,1.0,0.825,0.003,-0.62,1.0,0.4242713807931199,0.5697674418604651,0.1452617469544233,0.33573892196570565
3199,1,1.0,0.758,0.098,-0.532,1.0,0.3860487338748208,0.6085271317829457,0.08174443012559607,0.35844390930014747
3200,1,1.0,0.774,0.13,-0.544,1.0,0.32871476349737216,0.6976744186046512,0.735052029894776,0.35623088555071325
3202,1,1.0,0.008,0.393,-0.008,2.0,0.2981366459627329,0.6976744186046512,0.6535013466807573,0.36577014526037166
3203,1,1.0,0.47,0.096,-0.255,1.0,0.2981366459627329,0.6976744186046512,0.6535013466807573,0.36577014526037166
3204,1,0.998,0.333,0.096,-0.333,3.0,0.2981366459627329,0.6976744186046512,0.6535013466807573,0.36577014526037166
3211,1,1.0,0.096,0.283,-0.096,1.0,0.42044911610129,0.5736434108527132,0.3718753070958414,0.2524546100948424
3212,1,1.0,0.106,0.291,-0.106,1.0,0.30960344003822265,0.7170542635658914,0.763222644542882,0.46255333224631423
3216,1,0.9875,0.712,0.154,-0.488,1.0,0.28284758719541325,0.7403100775193798,0.9294560974621504,0.5403569069752208
3217,1,0.9875,0.402,0.045,-0.319,1.0,0.5733397037744864,0.3565891472868217,0.6286365387114241,0.5460596570872678
3218,1,1.0,0.008,0.349,-0.008,2.0,0.5733397037744864,0.3565891472868217,0.6286365387114241,0.5460596570872678
3220,1,1.0,0.876,0.006,-0.628,2.0,0.4242713807931199,0.5697674418604651,0.1452617469544233,0.33573892196570565
3221,1,0.9875,0.945,0.017,-0.719,3.0,0.4242713807931199,0.5697674418604651,0.1452617469544233,0.33573892196570565
3222,1,0.998,0.958,0.045,-0.693,3.5,0.4242713807931199,0.5697674418604651,0.1452617469544233,0.33573892196570565
3223,1,1.0,0.092,0.329,-0.092,1.0,0.6230291447682752,0.29844961240310075,0.6705343083398283,0.3397238883331095
3224,1,1.0,0.368,0.089,-0.368,2.0,0.6230291447682752,0.29844961240310075,0.6705343083398283,0.3397238883331095
3226,1,0.9875,0.017,0.303,-0.017,1.0,0.45867176301958906,0.43023255813953487,0.9115289192881111,0.46328812603832503
3228,1,0.993,0.265,0.168,-0.265,1.0,0.6956521739130435,0.22480620155038755,0.5619852724402943,0.38723402375654015
3229,1,1.0,0.818,0.018,-0.561,1.0,0.5924510272336359,0.39922480620155043,0.5450272945619083,0.41594334802600796
3230,1,1.0,0.793,0.132,-0.574,2.0,0.5924510272336359,0.39922480620155043,0.5450272945619083,0.41594334802600796
3232,1,1.0,0.022,0.437,-0.022,2.0,0.42044911610129,0.5736434108527132,0.3718753070958414,0.2524546100948424
3233,1,1.0,0.943,0.003,-0.654,3.0,0.42044911610129,0.5736434108527132,0.3718753070958414,0.2524546100948424
3234,1,1.0,0.016,0.371,-0.016,2.0,0.4166268514094601,0.5775193798449613,0.34690710534196434,0.3688268567066961
3235,1,1.0,0.082,0.377,-0.082,3.5,0.42044911610129,0.5736434108527132,0.3718753070958414,0.2524546100948424
3236,1,1.0,0.62,0.033,-0.446,1.0,0.39751552795031053,0.5503875968992248,0.4804951351361417,0.2634104508316488
3238,0,1.0,0.9315,0.013,-0.0165,1.0,0.6956521739130435,0.0736434108527132,0.6370850218268007,0.5483187734948518
3240,1,1.0,0.55,0.081,-0.247,1.0,0.5580506450071667,0.3798449612403101,0.45969156050562177,0.6207419906484399
3241,1,1.0,0.032,0.348,-0.032,1.0,0.5848064978499761,0.40697674418604657,0.5680515068712619,0.6217635191846926
3244,1,1.0,0.705,0.23,-0.494,3.5,0.3745819397993311,0.6201550387596899,0.05743850747811763,0.680548494949877
3245,1,1.0,0.023,0.419,-0.023,1.0,0.588628762541806,0.33720930232558144,0.08671478358795959,0.3698371821663149
3246,1,0.996,0.772,0.124,-0.495,1.0,0.6000955566172957,0.046511627906976716,0.371711833139198,0.3736219015410889
3250,1,1.0,0.902,0.008,-0.667,3.0,0.5924510272336359,0.39922480620155043,0.5450272945619083,0.41594334802600796
3251,1,1.0,0.63,0.253,-0.409,1.0,0.3325370281892021,0.7248062015503876,0.32815836574479995,0.42907706686040914
3252,1,0.989,0.385,0.055,-0.385,2.0,0.3325370281892021,0.7248062015503876,0.32815836574479995,0.42907706686040914
3253,1,1.0,0.559,0.07,-0.446,1.0,0.31342570473005255,0.7131782945736433,0.1033313756822487,0.468130543882483
3254,1,1.0,0.136,0.322,-0.136,2.0,0.31342570473005255,0.7131782945736433,0.1033313756822487,0.468130543882483
3258,1,0.9875,0.255,0.038,-0.255,1.0,0.6039178213091256,0.3178294573643411,0.14010090674486264,0.2825172660216637
3259,1,1.0,0.777,0.086,-0.548,1.0,0.6268514094601051,0.3643410852713178,0.5548487726179729,0.28461307358071863
3260,1,1.0,0.817,0.096,-0.565,2.0,0.6268514094601051,0.3643410852713178,0.5548487726179729,0.28461307358071863
3263,1,1.0,0.001,0.309,-0.001,1.0,0.5962732919254659,0.32558139534883723,0.772609123523436,0.6433138854324727
3264,1,1.0,0.885,0.033,-0.601,1.0,0.3057811753463927,0.7209302325581395,0.687119696003645,0.66641981487524
3265,1,0.998,0.816,0.155,-0.583,2.0,0.3057811753463927,0.7209302325581395,0.687119696003645,0.66641981487524
3266,1,1.0,0.032,0.319,-0.032,1.0,0.6039178213091256,0.3875968992248062,0.15688376722239994,0.6798217033554619
3269,1,1.0,0.436,0.003,-0.435,1.0,0.27902532250358336,0.6821705426356589,0.2924390733495077,0.46707361362406763
3270,1,1.0,0.444,0.398,-0.258,1.0,0.3707596751075012,0.624031007751938,0.334852880425089,0.46442879129237946
3271,1,1.0,0.032,0.373,-0.032,3.0,0.3707596751075012,0.624031007751938,0.334852880425089,0.46442879129237946
3272,1,0.996,0.044,0.464,-0.044,2.0,0.3707596751075012,0.624031007751938,0.334852880425089,0.46442879129237946
3276,1,1.0,0.043,0.351,-0.043,1.0,0.2866698518872432,0.6744186046511628,0.857109324023547,0.47229866454845304
3277,1,1.0,0.517,0.369,-0.3,2.0,0.2866698518872432,0.6744186046511628,0.857109324023547,0.47229866454845304
3278,1,1.0,0.119,0.315,-0.119,3.0,0.2866698518872432,0.6744186046511628,0.857109324023547,0.47229866454845304
3282,1,0.9875,0.094,0.323,-0.094,3.0,0.4166268514094601,0.5775193798449613,0.34690710534196434,0.3688268567066961
3283,1,1.0,0.64,0.003,-0.463,1.0,0.3898709985666507,0.6046511627906976,0.3081335046627327,0.3464438137859167
3286,1,1.0,0.819,0.029,-0.571,1.0,0.40516005733397037,0.5465116279069768,0.3507657427516069,0.7075561679050546
3287,1,0.999,0.842,0.069,-0.608,2.0,0.40516005733397037,0.5465116279069768,0.3507657427516069,0.7075561679050546
3289,1,1.0,0.911,0.04,-0.655,3.5,0.40516005733397037,0.5465116279069768,0.3507657427516069,0.7075561679050546
3291,1,1.0,0.421,0.027,-0.421,1.0,0.6918299092212136,0.1589147286821706,0.43331450200290433,0.4672513904458495
3292,1,1.0,0.004,0.34,-0.004,1.0,0.3822264691829909,0.5697674418604651,0.47371865060865126,0.08158515724222237
3293,1,1.0,0.474,0.044,-0.45,2.0,0.6918299092212136,0.1589147286821706,0.43331450200290433,0.4672513904458495
3294,1,1.0,0.657,0.177,-0.445,1.0,0.30960344003822265,0.7131782945736433,0.671524932572817,0.465784171512317
3295,1,1.0,0.72,0.174,-0.479,3.0,0.30960344003822265,0.7131782945736433,0.671524932572817,0.465784171512317
3297,1,1.0,0.77,0.107,-0.54,1.0,0.4663162924032489,0.48062015503875966,0.9103776155250891,0.4808955214516826
3298,1,1.0,0.633,0.328,-0.431,2.0,0.4663162924032489,0.48062015503875966,0.9103776155250891,0.4808955214516826
3299,1,1.0,0.51,0.035,-0.439,1.0,0.2904921165790731,0.6744186046511628,0.0479835650456355,0.4953775145545567
3300,1,0.999,0.537,0.391,-0.323,2.0,0.2904921165790731,0.6744186046511628,0.0479835650456355,0.4953775145545567
3301,1,1.0,0.798,0.067,-0.559,1.0,0.3019589106545628,0.6937984496124031,0.3407002181049972,0.4947034734466915
3303,1,0.9875,0.886,0.008,-0.627,2.0,0.3898709985666507,0.6046511627906976,0.3081335046627327,0.3464438137859167
3307,1,1.0,0.436,0.091,-0.334,1.0,0.500716674629718,0.43410852713178294,0.2733522081326196,0.49728210159986963
3311,1,1.0,0.521,0.375,-0.313,1.0,0.2713807931199235,0.686046511627907,0.02056511689319329,0.7190683214187015
3312,1,1.0,0.607,0.296,-0.397,2.0,0.2713807931199235,0.686046511627907,0.02056511689319329,0.7190683214187015
3313,1,1.0,0.727,0.185,-0.501,1.0,0.3248924988055423,0.7054263565891473,0.5265188756531405,0.7193718927866848
3319,1,1.0,0.021,0.38,-0.021,1.0,0.2981366459627329,0.6976744186046512,0.8415373817433593,0.6851231912712796
3320,1,0.996,0.348,0.129,-0.348,2.0,0.3860487338748208,0.5193798449612403,0.5542745179497661,0.19590660065429777
3321,1,1.0,0.93,0.019,-0.65,1.0,0.39751552795031053,0.5503875968992248,0.39351068938038836,0.20043321977254624
3322,1,1.0,0.854,0.053,-0.608,1.0,0.6688963210702341,0.17441860465116277,0.5521242066739305,0.20424994793770201
3325,1,0.999,0.05,0.035,-0.05,1.0,0.4013377926421404,0.5465116279069768,0.47504460603474996,0.20981249954787584
3329,1,1.0,0.819,0.065,-0.599,1.0,0.6765408504538939,0.05813953488372092,0.7091458322757198,0.44273022434513054
3333,1,0.994,0.55,0.044,-0.421,3.0,0.2981366459627329,0.6976744186046512,0.8415373817433593,0.6851231912712796
3334,1,1.0,0.898,0.029,-0.619,2.0,0.2981366459627329,0.6976744186046512,0.8415373817433593,0.6851231912712796
3335,1,0.9875,0.638,0.18,-0.412,2.0,0.41280458671763015,0.5348837209302326,0.3425575803246286,0.3578197378876973
3337,1,0.992,0.594,0.283,-0.413,3.5,0.2981366459627329,0.6976744186046512,0.8415373817433593,0.6851231912712796
3340,1,1.0,0.147,0.308,-0.147,1.0,0.3669374104156713,0.5426356589147288,0.4270056181946984,0.21558752550860527
3341,1,0.999,0.746,0.138,-0.513,1.0,0.39751552795031053,0.5542635658914729,0.6137296699642469,0.21542223211507183
3346,1,1.0,0.746,0.102,-0.517,1.0,0.3057811753463927,0.689922480620155,0.4691530232668626,0.4774705168632227
3347,1,1.0,0.395,0.047,-0.395,1.0,0.714763497372193,0.27519379844961245,0.47607202355142775,0.49995810049338996
3351,1,1.0,0.273,0.165,-0.273,2.0,0.40898232202580026,0.5387596899224807,0.21139138692515758,0.5130559694825627
3352,1,1.0,0.791,0.002,-0.54,1.0,0.6344959388437649,0.2906976744186046,0.3762443930994426,0.6916594502848747
3355,1,1.0,0.848,0.064,-0.583,1.0,0.3822264691829909,0.6124031007751938,0.4976338192685965,0.6901236045047634
3356,1,1.0,0.398,0.043,-0.398,2.0,0.3822264691829909,0.6124031007751938,0.4976338192685965,0.6901236045047634
3358,1,1.0,0.022,0.361,-0.022,1.0,0.3898709985666507,0.5155038759689923,0.7130431259201231,0.23423328608195693
3359,1,0.9875,0.822,0.044,-0.568,2.0,0.3898709985666507,0.5155038759689923,0.7130431259201231,0.23423328608195693
3360,1,1.0,0.069,0.356,-0.069,1.0,0.42044911610129,0.4767441860465116,0.7748162548069963,0.23371852071503296
3361,1,1.0,0.791,0.063,-0.55,1.0,0.40516005733397037,0.5891472868217054,0.7919018448338733,0.23758332608334198
3362,1,1.0,0.051,0.381,-0.051,1.0,0.39369326325848064,0.5155038759689923,0.49250558070280803,0.5166089452149705
3363,1,1.0,0.891,0.043,-0.631,2.0,0.39369326325848064,0.5155038759689923,0.49250558070280803,0.5166089452149705
3364,1,0.997,0.886,0.048,-0.598,2.0,0.40516005733397037,0.4496124031007752,0.20983349409048557,0.5363809670867052
3365,1,1.0,0.244,0.19,-0.244,1.0,0.40516005733397037,0.4496124031007752,0.20983349409048557,0.5363809670867052
3366,1,1.0,0.651,0.154,-0.419,1.0,0.39369326325848064,0.5155038759689923,0.1700040658907156,0.5402770130344274
3367,1,1.0,0.135,0.312,-0.135,3.0,0.3822264691829909,0.6124031007751938,0.4976338192685965,0.6901236045047634
3368,1,1.0,0.774,0.152,-0.537,3.5,0.3822264691829909,0.6124031007751938,0.4976338192685965,0.6901236045047634
3370,1,1.0,0.042,0.303,-0.042,1.0,0.6153846153846153,0.3062015503875969,0.5098827225725859,0.6869354649651305
3371,1,0.99,0.017,0.267,-0.017,1.0,0.4013377926421404,0.5465116279069768,0.7172016984524934,0.7629729866934976
3378,1,1.0,0.022,0.359,-0.022,1.0,0.39369326325848064,0.5542635658914729,0.25180065864635104,0.5442888667857524
3381,1,0.9875,0.836,0.024,-0.571,1.0,0.39751552795031053,0.5542635658914729,0.4075876134246137,0.5490716842622185
3382,1,1.0,0.674,0.026,-0.46,1.0,0.2981366459627329,0.6976744186046512,0.4068270636491196,0.22323877872636855
3385,1,1.0,0.356,0.069,-0.355,1.0,0.31342570473005255,0.6821705426356589,0.5563014087170277,0.6964925215622411
3386,1,1.0,0.043,0.42,-0.043,2.0,0.31342570473005255,0.6821705426356589,0.5563014087170277,0.6964925215622411
3388,1,1.0,0.15,0.266,-0.15,1.0,0.34400382226469184,0.4728682170542635,0.8429331978346912,0.6986782098046893
3389,1,0.9875,0.825,0.105,-0.569,2.0,0.4013377926421404,0.5,0.6971158257227916,0.257022264482361
3392,1,1.0,0.235,0.184,-0.235,1.0,0.41280458671763015,0.4883720930232558,0.5097788630502755,0.2640930702953366
3395,1,1.0,0.851,0.053,-0.572,1.0,0.4319159101767797,0.562015503875969,0.6857550843427802,0.5528757369463833
3396,1,1.0,0.802,0.083,-0.557,2.0,0.4319159101767797,0.562015503875969,0.6857550843427802,0.5528757369463833
3397,1,0.997,0.596,0.324,-0.37,3.0,0.4319159101767797,0.562015503875969,0.6857550843427802,0.5528757369463833
3398,1,0.9875,0.459,0.471,-0.255,3.5,0.4319159101767797,0.562015503875969,0.6857550843427802,0.5528757369463833
3399,1,1.0,0.017,0.372,-0.017,2.0,0.34400382226469184,0.4728682170542635,0.8429331978346912,0.6986782098046893
3400,1,0.999,0.003,0.417,-0.003,1.0,0.2866698518872432,0.6744186046511628,0.1273490066511993,0.704270785660241
3402,1,1.0,0.86,0.003,-0.599,1.0,0.500716674629718,0.43410852713178294,0.3427238487078803,0.6998594622049481
3404,1,1.0,0.193,0.232,-0.193,1.0,0.42044911610129,0.4767441860465116,0.44355933569027783,0.27036794552667187
3408,1,1.0,0.051,0.303,-0.051,1.0,0.40516005733397037,0.5891472868217054,0.6214078228109976,0.2892173460244343
3409,1,1.0,0.021,0.354,-0.021,1.0,0.3745819397993311,0.6201550387596899,0.13801160711665972,0.5615929469014493
3411,1,1.0,0.011,0.462,-0.011,2.0,0.3745819397993311,0.6201550387596899,0.13801160711665972,0.5615929469014493
3412,1,0.994,0.101,0.353,-0.101,3.0,0.3745819397993311,0.6201550387596899,0.13801160711665972,0.5615929469014493
3414,1,1.0,0.711,0.011,-0.4,2.0,0.2981366459627329,0.6976744186046512,0.4068270636491196,0.22323877872636855
3417,1,1.0,0.617,0.293,-0.388,1.0,0.4319159101767797,0.562015503875969,0.19376833551376293,0.2983270477671658
3418,1,1.0,0.911,0.051,-0.634,2.0,0.4319159101767797,0.562015503875969,0.19376833551376293,0.2983270477671658
3419,1,1.0,0.867,0.044,-0.609,1.0,0.4166268514094601,0.4844961240310077,0.6229983172894435,0.3005906454054039
3420,1,0.9875,0.788,0.126,-0.552,2.0,0.4166268514094601,0.4844961240310077,0.6229983172894435,0.3005906454054039
3425,1,1.0,0.025,0.261,-0.025,1.0,0.44720496894409933,0.5465116279069768,0.4111579591557284,0.6035473805958484
3426,1,0.997,0.011,0.348,-0.011,2.0,0.44720496894409933,0.5465116279069768,0.4111579591557284,0.6035473805958484
3429,1,0.992,0.102,0.335,-0.102,1.0,0.35547061634018157,0.6395348837209303,0.12686557084779437,0.3037396702031896
3431,1,1.0,0.382,0.04,-0.382,2.0,0.35547061634018157,0.6395348837209303,0.12686557084779437,0.3037396702031896
3432,1,1.0,0.716,0.018,-0.508,1.0,0.4013377926421404,0.5465116279069768,0.7843280172472014,0.3079661749028162
3433,1,0.999,0.015,0.413,-0.015,3.0,0.44720496894409933,0.5465116279069768,0.4111579591557284,0.6035473805958484
3434,1,1.0,0.013,0.353,-0.013,3.5,0.44720496894409933,0.5465116279069768,0.4111579591557284,0.6035473805958484
3435,1,0.997,0.177,0.218,-0.177,3.5,0.44720496894409933,0.5465116279069768,0.4111579591557284,0.6035473805958484
3436,1,1.0,0.022,0.332,-0.022,1.0,0.5121834687052078,0.48062015503875966,0.6277497740007494,0.6114811433975245
3439,1,1.0,0.667,0.264,-0.452,2.0,0.4013377926421404,0.5465116279069768,0.7843280172472014,0.3079661749028162
3440,1,1.0,0.036,0.431,-0.036,3.0,0.4013377926421404,0.5465116279069768,0.7843280172472014,0.3079661749028162
3441,1,0.9875,0.059,0.378,-0.059,1.0,0.45484949832775917,0.5813953488372093,0.566698538654606,0.30981237791447214
3442,1,1.0,0.471,0.372,-0.272,1.0,0.45867176301958906,0.7054263565891473,0.21749860627972772,0.3226364437107172
3444,1,1.0,0.872,0.036,-0.615,1.0,0.4013377926421404,0.5465116279069768,0.2374214707905562,0.33190170817470577
3445,1,1.0,0.366,0.142,-0.366,2.0,0.5121834687052078,0.48062015503875966,0.6277497740007494,0.6114811433975245
3446,1,1.0,0.518,0.063,-0.393,1.0,0.40516005733397037,0.5891472868217054,0.32989789630907396,0.6162414907031426
3447,1,1.0,0.228,0.226,-0.228,1.0,0.47396082178690874,0.5193798449612403,0.5955994301232685,0.6209793678379127
3448,1,1.0,0.728,0.206,-0.5,2.0,0.47396082178690874,0.5193798449612403,0.5955994301232685,0.6209793678379127
3450,1,0.999,0.035,0.419,-0.035,3.0,0.47396082178690874,0.5193798449612403,0.5955994301232685,0.6209793678379127
3453,1,1.0,0.612,0.029,-0.496,1.0,1.0,0.0,0.49730826856861476,0.21361187894864386
3457,1,0.9875,0.864,0.076,-0.63,2.0,0.4013377926421404,0.5465116279069768,0.2374214707905562,0.33190170817470577
3458,1,1.0,0.016,0.393,-0.016,1.0,0.4013377926421404,0.5465116279069768,0.5559716663771344,0.3296694151334614
3459,1,0.9875,0.717,0.166,-0.479,1.0,0.28284758719541325,0.6472868217054264,0.23462285254136717,0.3382555170831236
3462,1,0.9875,0.714,0.031,-0.5,2.0,0.28284758719541325,0.6472868217054264,0.23462285254136717,0.3382555170831236
3463,1,0.9875,0.472,0.021,-0.431,1.0,0.4166268514094601,0.5775193798449613,0.706214944500358,0.620272165623212
3464,1,0.9875,0.116,0.343,-0.116,2.0,0.4166268514094601,0.5775193798449613,0.706214944500358,0.620272165623212
3465,1,0.9875,0.004,0.411,-0.004,3.0,0.4166268514094601,0.5775193798449613,0.706214944500358,0.620272165623212
3471,1,1.0,0.019,0.408,-0.019,1.0,0.31342570473005255,0.6511627906976745,0.19696236512816512,0.278842720903385
3474,1,0.999,0.008,0.392,-0.008,3.5,0.4242713807931199,0.4767441860465116,0.7956487051791452,0.34017277960942716
3475,1,1.0,0.8,0.06,-0.578,1.0,0.39751552795031053,0.5542635658914729,0.5302526953409004,0.3365069408821326
3476,1,0.999,0.816,0.135,-0.595,2.0,0.39751552795031053,0.5542635658914729,0.5302526953409004,0.3365069408821326
3477,1,1.0,0.924,0.033,-0.714,3.0,0.39751552795031053,0.5542635658914729,0.5302526953409004,0.3365069408821326
3478,1,1.0,0.801,0.002,-0.595,1.0,0.40898232202580026,0.5387596899224807,0.4555413712530836,0.3577730690713201
3479,1,1.0,0.782,0.02,-0.544,2.0,0.40898232202580026,0.5387596899224807,0.4555413712530836,0.3577730690713201
3480,1,1.0,0.02,0.229,-0.02,1.0,0.4242713807931199,0.4728682170542635,0.2005597236498371,0.6072995790395939
3481,1,1.0,0.015,0.377,-0.015,1.0,0.40516005733397037,0.5891472868217054,0.3613505650097739,0.633529438388488
3485,1,1.0,0.127,0.334,-0.127,1.0,0.3860487338748208,0.562015503875969,0.09144621357523164,0.6491663086483461
3486,1,1.0,0.777,0.112,-0.554,2.0,0.3898709985666507,0.6046511627906976,0.21978444724611457,0.3522132061995391
3487,1,0.998,0.678,0.197,-0.461,1.0,0.3898709985666507,0.6046511627906976,0.21978444724611457,0.3522132061995391
3489,1,1.0,0.932,0.007,-0.006,1.0,0.3057811753463927,0.689922480620155,0.6211502698251774,0.4066094567154406
3491,1,1.0,0.855,0.086,-0.604,3.0,0.40898232202580026,0.5387596899224807,0.4555413712530836,0.3577730690713201
3492,1,1.0,0.868,0.029,-0.6,1.0,0.3860487338748208,0.5232558139534884,0.7350622761256762,0.3555722726798125
3496,1,1.0,0.742,0.047,-0.143,1.0,0.36311514572384135,0.6317829457364341,0.04402525975359595,0.6990559775487784
3498,1,1.0,0.093,0.372,-0.093,2.0,0.3860487338748208,0.562015503875969,0.09144621357523164,0.6491663086483461
3499,1,1.0,0.823,0.018,-0.591,1.0,0.39751552795031053,0.5542635658914729,0.3953894755373586,0.6520306472644744
3500,1,1.0,0.816,0.025,-0.566,2.0,0.39751552795031053,0.5542635658914729,0.3953894755373586,0.6520306472644744
3501,1,0.997,0.918,0.028,-0.646,3.0,0.39751552795031053,0.5542635658914729,0.3953894755373586,0.6520306472644744
3502,1,1.0,0.846,0.018,-0.597,1.0,0.3401815575728619,0.6550387596899225,0.524267499281601,0.6605564446530563
3505,1,1.0,0.013,0.406,-0.013,1.0,0.588628762541806,0.33720930232558144,0.7795178775771028,0.697792206486914
3507,1,0.9875,0.063,0.165,-0.063,2.0,0.6192068800764453,0.2325581395348837,0.7559073014175652,0.8552939562474404
3508,1,1.0,0.795,0.098,-0.549,1.0,0.4357381748686096,0.5581395348837209,0.5390467558802889,0.38018940113409716
3509,1,1.0,0.009,0.434,-0.009,1.0,0.40898232202580026,0.5387596899224807,0.6353012461745475,0.38094205583114027
3511,1,0.999,0.255,0.212,-0.255,2.0,0.40898232202580026,0.5387596899224807,0.6353012461745475,0.38094205583114027
3512,1,0.992,0.374,0.067,-0.374,3.0,0.40898232202580026,0.5387596899224807,0.6353012461745475,0.38094205583114027
3513,1,1.0,0.342,0.113,-0.342,3.5,0.40898232202580026,0.5387596899224807,0.6353012461745475,0.38094205583114027
3514,1,0.997,0.516,0.058,-0.421,3.5,0.3401815575728619,0.6550387596899225,0.524267499281601,0.6605564446530563
3515,1,0.999,0.608,0.04,-0.409,1.0,0.41280458671763015,0.5348837209302326,0.3425575803246286,0.3578197378876973
3517,1,0.999,0.303,0.135,-0.303,2.0,0.3401815575728619,0.6550387596899225,0.524267499281601,0.6605564446530563
3518,1,1.0,0.676,0.239,-0.439,3.0,0.3401815575728619,0.6550387596899225,0.524267499281601,0.6605564446530563
3519,1,1.0,0.573,0.006,-0.473,1.0,0.4013377926421404,0.5930232558139534,0.764056780885749,0.6566852375266703
3521,1,1.0,0.022,0.144,-0.022,1.0,0.6192068800764453,0.2325581395348837,0.7559073014175652,0.8552939562474404
3522,1,0.9875,0.972,0.356,-0.041,3.0,0.6192068800764453,0.2325581395348837,0.7559073014175652,0.8552939562474404
3525,1,0.9875,0.905,0.043,-0.624,1.0,0.3669374104156713,0.5813953488372093,0.6975349897141836,0.8950680791761756
3526,1,1.0,0.824,0.045,-0.574,2.0,0.42044911610129,0.6937984496124031,0.5085893687902612,0.3881659276797227
3527,1,1.0,0.226,0.203,-0.226,1.0,0.42044911610129,1.0,0.5085893687902612,0.3881659276797227
3528,1,1.0,0.085,0.376,-0.085,1.0,0.5962732919254659,0.2441860465116279,0.6327098812322127,0.38715150509493457
3529,1,1.0,0.097,0.242,-0.097,1.0,0.47396082178690874,0.6046511627906976,0.8703516459871352,0.5300994340269698
3530,1,1.0,0.256,0.099,-0.256,1.0,0.24080267558528426,0.7945736434108527,0.46936493395140033,0.4046487262517977
3532,1,1.0,0.768,0.139,-0.539,2.0,0.4013377926421404,0.5930232558139534,0.764056780885749,0.6566852375266703
3533,1,1.0,0.947,0.025,-0.693,3.0,0.4013377926421404,0.5930232558139534,0.764056780885749,0.6566852375266703
3534,1,1.0,0.748,0.163,-0.506,1.0,0.39751552795031053,0.5503875968992248,0.7833229551433991,0.6566217320865522
3535,1,0.995,0.018,0.365,-0.018,1.0,0.5121834687052078,0.48062015503875966,0.7922031771699096,0.6571921927487412
3537,1,0.9875,0.911,0.037,-0.622,3.0,0.3669374104156713,0.5813953488372093,0.6975349897141836,0.8950680791761756
3538,1,0.9875,0.914,0.009,-0.637,2.0,0.3669374104156713,0.5813953488372093,0.6975349897141836,0.8950680791761756
3539,1,0.992,0.771,0.201,-0.554,3.5,0.3669374104156713,0.5813953488372093,0.6975349897141836,0.8950680791761756
3540,1,1.0,0.182,0.214,-0.182,1.0,0.4242713807931199,0.5697674418604651,0.48547014597619054,0.13530941521284312
3541,1,0.999,0.866,0.055,-0.599,3.0,0.4242713807931199,0.5697674418604651,0.48547014597619054,0.13530941521284312
3542,1,0.994,0.486,0.051,-0.095,1.0,0.2904921165790731,0.6550387596899225,0.34741149934493976,0.6885519088794241
3544,1,0.9875,0.739,0.043,-0.11,1.0,0.2981366459627329,0.6666666666666667,0.5707122667410616,0.41648352837249547
3545,1,1.0,0.496,0.246,-0.297,2.0,0.2981366459627329,0.6666666666666667,0.5707122667410616,0.41648352837249547
3547,1,1.0,0.508,0.431,-0.294,2.0,0.36311514572384135,0.5503875968992248,0.24170392956927067,0.4219462125566773
3548,1,1.0,0.185,0.279,-0.185,1.0,0.36311514572384135,0.5503875968992248,0.24170392956927067,0.4219462125566773
3549,1,1.0,0.801,0.08,-0.555,2.0,0.6268514094601051,0.3643410852713178,0.3565991082984681,0.6632471035725711
3550,1,1.0,0.425,0.428,-0.23,3.0,0.6268514094601051,0.3643410852713178,0.3565991082984681,0.6632471035725711
3551,1,1.0,0.758,0.085,-0.542,3.0,0.41280458671763015,0.5348837209302326,0.3425575803246286,0.3578197378876973
3552,1,1.0,0.921,0.028,-0.654,1.0,0.6268514094601051,0.3643410852713178,0.3565991082984681,0.6632471035725711
3555,1,1.0,0.121,0.313,-0.121,2.0,0.4242713807931199,0.5697674418604651,0.48547014597619054,0.13530941521284312
3557,1,1.0,0.665,0.218,-0.442,1.0,0.462494027711419,0.4844961240310077,0.6959957263902403,0.18963851128652331
3560,1,1.0,0.546,0.247,-0.359,1.0,0.3860487338748208,0.5193798449612403,0.5542745179497661,0.19590660065429777
3561,1,0.995,0.87,0.078,-0.652,1.0,0.39751552795031053,0.5038759689922481,0.3433125412469007,0.4202284288120337
